masked,original
나씨는노,나씨는 좀 어떻노?
동네개네,그 와중에 동네개 귀엽네
,저게 귀여워?
겁나 잘 치네ㅋ,쟤 드립 겁나 잘 치네 ㅋㅋㅋ
저번에 말했던 애 [UNK]팔했ㅋㅋ,저번에 말했던 애 나 [UNK] 언팔했더라ㅋㅋ
어ㅜ 그래서 솔직히 요즘 인간타 많이라,어ㅜ 그래서 솔직히 요즘 인간관계 현타 많이 오더라
여자들이하는건지 나에게 해줘라,대체 여자들이 뭘하는건지 나에게 설명을 해줘라
다들 줄 코로나 한다는 거였나 봄 ㅋㅋ,다들 이럴 줄 모르고 위드 코로나 한다는 거였나 봄 ㅋㅋ
##다가 안 사람들 보면 짜증나,지나가다가 마스크 안 쓴 사람들 보면 짜증나
틀라니 편향 보도를 적극 장려한다는 얘기,북한 방송을 틀라니 편향 보도를 적극 장려한다는 얘기인가
##도 남자들이 더 잘하는.,그래서 집안일도 남자들이 더 잘하는 듯.
저게 프로포즈로 다이아걸이,저게 프로포즈로 받은 다이아목걸이래
##고 되는거야,부러우면 부럽다고 하면 되는거야
돈고 잘생겼는데 너같으면 멋대로 안 살겠냐?,돈 잘 벌고 예쁘고 잘생겼는데 너같으면 멋대로 안 살겠냐?
먹을 게 천진데 보신탕 되냐?,먹을 게 천진데 꼭 보신탕을 먹어야 되냐?
인육도 권한으로하니 마니 하는데?,인육도 아닌데 무슨 권한으로 금지하니 마니 하는데?
"일단 사육,부터하지?","일단 사육, 유통부터 찝찝하지 않냐?"
외국여성들이 돈안이유알아,외국여성들이 돈잘안쓰는이유알아?
"사과이 잘못됐는데, 그 집에서 반 먹은 거 알아","사과 배송이 잘못됐는데, 그 집에서 반을 먹은 거 알아?"
식물갤처럼한...,식물갤처럼 클린한 곳도 있는데...
다단계 사기 것..,나 다단계 사기 당한 것 같아..
남자는기구 없이 하길 원하,남자친구는 피임기구 없이 하길 원하네요
##견 따로대,식용견은 따로 있대
어떻게 그렇게 무식한 할 수 있는지,어떻게 그렇게 무식한 발언을 할 수 있는지..
저렇게 살 면역력 떨어져서기 온몸에 나고 탈모오고 난리도,저렇게 살 빼면 면역력 떨어져서 두드러기 온몸에 나고 탈모오고 난리도 아님
그니까 저런 애들은 병원 가서 수준인 거 …,그니까 저런 애들은 병원 가서 치료 받을 수준인 거 같은데…
그니까 저것도 저 애들 탓하는 게 말이 안 되는 게 이만 봐도 쟤네들이한 보여주면서 저렇게 되고 싶다고 하잖아,그니까 저것도 저 애들 탓하는 게 말이 안 되는 게 이 방송에서만 봐도 쟤네들이 특정한 사진 보여주면서 저렇게 되고 싶다고 하잖아
"네,하세요. 혹시 년신지요?","네, 안녕하세요. 혹시 몇 년생이신지요?"
"아,년 양.","아, 55년 양띠입니다."
아 예...가이 쑤셔서요.,아 예... 집에만 있기가 좀이 쑤셔서요.
체육쌤이 나는 줄??,체육쌤이 나보고 뭐라는 줄 암??
아니복 없어서 교복 입고 발육 크다면서 드립침,아니 나 체육복 없어서 교복 입고갔는데 발육 크다면서 드립침
ㅇㅇ 여초에서 어린데 명품백 들고 다닌다고 먹으니 그 다음부터 종이가방만 들고,ㅇㅇ 여초 카페에서 어린데 명품백 들고 다닌다고 욕 먹으니 그 다음부터 종이가방만 들고 나옴
맨날 하고 싶다?ㅋ,맨날 하고 싶다더니 왜?ㅋㅋㅋ
,일본인이 왜?
햐 자식. 역시 얼굴이 받쳐니까.,햐 자식 부럽다. 역시 얼굴이 받쳐줘야한다니까.
##닥 뜰 수 있을 것 같다.,형은 곧 이바닥 뜰 수 있을 것 같다.
때려,아 아파 왜 때려
##이 낮아서하는 대학에 가기는 어렵겠는데,성적이 너무 낮아서 지망하는 대학에 가기는 어렵겠는데
,저걸 말이라고 하냐
,문제가 많이 어려운데
[UNK]명 넘 드디어 입 열었네,[UNK] 2천명 넘으니까 [UNK] 드디어 입 열었네
##다가 입에서 나올,세계적인 현상이다가 입에서 나올 말인가
아 그 전라도쓰 사람,아 그 전라도 말투쓰던 사람?
옛날에 버리고 갔던 아빠한테어,옛날에 우리 버리고 갔던 아빠한테 연락 왔어
"난 내 직업이 정말,에는 귀 없다고 생각하는데","난 내 직업이 정말 좋고, 직업에는 귀천이 없다고 생각하는데"
진짜. 맞고 싶다,진짜. 나는 안 맞고 싶다.
,겁나서 그러냐?
"허참,곰먹고 매워서 울겠네","허참, 사리곰탕면먹고 매워서 울겠네"
,내말이 그말이다
부산 [UNK] 방파 없는 거냐?,부산 [UNK]에 방파제는 왜 없는 거냐?
보기 흉해서 집값 떨어진다고 방파제 설치,보기 흉해서 집값 떨어진다고 방파제 설치 못하게 했잖아 주민들이
눈에 없어,눈에 들어오는 회사가 없어
네가 중소기업 다니는거 보니까 아니면 답이 없는거,네가 중소기업 다니는거 보니까 대기업 아니면 답이 없는거 같더라고
너는 년 짓이니,너는 몇 년째 뭐하는 짓이니
##를 맛으로냐?,야채를 무슨 맛으로 먹냐?
키 백팔십 넘고 눈꼬리 쳐 강아지 같은 인상을데...,키 백팔십 넘고 눈꼬리 살짝 쳐진 강아지 같은 인상을 좋아하는데...
##들은 쉴드쳐느라 정신 에휴,팬들은 쉴드쳐주느라 정신 없었는데 에휴
##녀들 너무너무다,키작녀들 너무너무 귀엽다
북한에서 넘어온 새민이 벌써명이나 된,북한에서 넘어온 새터민이 벌써 3만명이나 된데
##려고 수영하는데 한거 아니냐?,살 빼려고 수영하는데 너무 한거 아니냐?
밟지면 밟,잔디 밟지 말라면 밟지마
##려고?,나중에 어떻게 살아가려고?
여자들은 그냥 존재 자체만으로도 되는 존재들인 거,이쁜 여자들은 그냥 존재 자체만으로도 힘이 되는 존재들인 거 같다
맞아만 해도 힘이 나지,맞아 옆에 있기만 해도 힘이 나지
잘 어울린다 생각없냐고,오 잘 어울린다 생각없냐고 물어봐
아니 보다 보니까 그냥 계속 보고 싶어서 와도 안 자는 거,아니 휴대폰 보다 보니까 그냥 계속 보고 싶어서 잠이 와도 안 자는 거 같아
브라질은 개발을 많이 해서이 다 사막화잖아,브라질은 개발을 많이 해서 산림이 다 사막화되고 있다잖아
하긴 그럴거면 개발 지원을 해서 파괴를,하긴 그럴거면 개발 지원을 해서 환경 파괴를 막든지
요즘 정치가 독재로고대,요즘 일본 정치가 독재로 흘러가고 있대
왜 이렇게 거지 같지?,오늘 날씨 왜 이렇게 거지 같지?
교대는 사실상 여대,교대는 사실상 여대 아님?
맞아 여자가 80 % 는,맞아 여자가 80%는 되는 듯.
부장님은 진짜거않냐? 너네는 생각함?,부장님은 진짜 순수한거 같지않냐? 너네는 어째 생각함?
북한 [UNK] 살,북한 [UNK] 살 빠졌더라
##G 빠졌다며?,20KG 넘게 빠졌다며?
ㅋㅋ 그거한 소년들 훨씬 좋다,ㅋㅋ 그거 보다가 상큼한 소년들 보니까 훨씬 좋다
,하나도 모름
내 팔을 쳐서,아줌마가 내 팔을 쳐서 그런거잔아요
##이니줄,쌍방이니 그런줄 알어
통계거들 월급 받으면 12일만에 다쓴대ㅋㅋ,통계나온거 보니까 직장인들 월급 받으면 12일만에 다쓴대ㅋㅋ
아 그걸 월급개라고 하지,아 그걸 월급고개라고 하지??
남자지 마라,남자 선생 만나지 마라
비제이한테 부모 돈으로한 애한테 비제이가 결국해줬.,비제이한테 부모 돈으로 후원한 애한테 비제이가 결국 환불해줬대.
내 앞에서 김 병장님 뒷하지지.,내 앞에서 김 병장님 뒷말하지 말랬지.
돈 없어서 수학여행,나 돈 없어서 수학여행 못 가
비키니 입은 야한 SNS에 이렇게 올리는거야,비키니 입은 야한 사진을 왜 SNS에 이렇게 올리는거야?
난 [UNK] [UNK] 이랑 [UNK] 가 제일쩔어,난 [UNK]에서 [UNK]이랑 [UNK]가 제일 좋아 케미쩔어
뭐래. 남들끼리 러브 라인 만드는 거시돼있으면 마,뭐래.. 남들끼리 러브 라인 만드는 거 금기시돼있으면 하지 마
쪽 때해,[UNK]쪽 갈 때 조심해
,왜 그래?
##들이 다 가벼워,저 쇼는 출연자들이 다 가벼워
예전에 쟤가 하는보니까 데이트 폭력 당하고 그랬다.,예전에 쟤가 하는 말 들어보니까 데이트 폭력 당하고 그랬다던데.
,쪽지 주세요
야 미국라 했는데 메이드 인 차이나지,야 미국 브랜드라 했는데 왜 메이드 인 차이나지?
수가 없어. 도대체 넌 왜 짓을 거니?,믿을 수가 없어. 도대체 넌 왜 그런 짓을 한 거니?
##려나 [UNK] 이 좋으려나?,[UNK]가 좋으려나 [UNK]이 좋으려나?
오늘 밤에갈?,오늘 밤에 바다 보러갈래?
가서 불꽃도 하고도 먹자,가서 불꽃놀이도 하고 회도 먹자
##하긴 했는데 잘 거 같아.,그렇게 말하긴 했는데 잘 못할 거 같아.
어디서 몸매질이야?,어디서 남의 몸매 가지고 지적질이야?
명절에 조상 덕 본 해외여행가고 조상 덕 못본 사람들이 제사는며?,명절에 조상 덕 본 사람들은 해외여행가고 조상 덕 못본 사람들이 제사 지내는 거라며?
##이나까,나도 문신이나 해볼까
##지도 않은 세포 과몰하네,태어나지도 않은 세포한테 과몰입하네
##하네 ㅋㅋㅋ,와 이걸 역전하네 ㅋㅋㅋ
걔띠 한 거어? 웬 리본?,어제 걔 머리띠 한 거 봤어? 웬 리본?
아 zm 싫어,아 zoom수업 진짜 싫어
화면보고 공부니까 눈알 것,화면보고 공부하려니까 눈알 빠질 것 같아
나 피곤해죽것다 두잣,나 피곤해죽것다 어제 두시간잣다
##같은거는 잠이안온다,나는 숙제같은거 안하고는 잠이안온다
서민체 한다 치고 비싼거 파는?,서민체험 한다 치고 비싼거 파는 애들은 뭐냐 ?
잡,글써서 잡힘
##들이,나는 초등학생들이 싫어
##도 지르지?,길거리에서도 소리 엄청 지르지?
##르고 좋겠네,그럼 소리도 안지르고 좋겠네
야 나 뒤에 포하러 간다!,야 나 며칠 뒤에 포경 수술하러 간다!
흙수저가 나쁘다,흙수저가 나쁘다는 식으로 말하네
민 선생 남편 밥은 차려주고?,민 선생은 아침에 남편 밥은 차려주고 와요?
##를 못할 수도.,사람이 정리를 못할 수도 있지.
정력에 좀 먹여,정력에 좋은 걸 좀 먹여 봐
경주에서 인신 공양 유적 나온,경주에서 인신 공양 유적이 계속 나온데
##쟁이들은,도쟁이들은 왜?
##ㅋ멸스러워,ㅋㅋㅋ 진짜 모멸스러워
남들 왕따나 시키는 애들이 다른 선수들보다는 거야,지금 남들 왕따나 시키는 애들이 다른 선수들보다 낫다는 거야?
##가 그 모양이냐,넌 피부가 왜 그 모양이냐
그러니까 노키존,그러니까 노키즈존 카페 가자
근데 너무던데 … 아무리 오빠빨이어도 그렇지 쟤 아니잖아,근데 인신공격 너무 심하던데… 아무리 오빠빨이어도 그렇지 쟤 잘못은 아니잖아
그니까 태어나 오빤캄?,그니까 태어나 보니 오빤데 어캄?
한국에서 난리 났던데 해외에서 다 쟤나 봄 ㅋㅋㅋ개국라던데,한국에서 난리 났던데 해외에서 다 쟤 뽑았나 봄 ㅋㅋㅋ 115개국 1위라던데
##하긴 했지만 또 먹고 티비에 나올 수 밖에 없을 거 같아,잘못하긴 했지만 또 먹고 살아야되니까 티비에 나올 수 밖에 없을 거 같아
,앞으론 조심해줘
그렇게 우리 엄마한테 해야겠다. 만나서도 그런 할 수 있나 보자,그렇게 말하면 우리 엄마한테 말 해야겠다. 만나서도 그런 말 할 수 있나 보자
마누라라는 어디서 건지?,마누라라는 말이 어디서 온 건지 아냐?
,영광입니다
##지,니정도면 괜찮지
[UNK] 티비에 나오면 돌려,나는 [UNK] 티비에 나오면 채널 돌려
,어땠어?
"개슬람이, 말하는 방법","개슬람이 뭐냐, 말하는 방법 좀 고쳐"
도라지 곰팡이핀,도라지청에 곰팡이핀거야?
##가해서 곰팡이 폈나봐,응 날씨가 따뜻해서 곰팡이 폈나봐
디아블로2질 하겠네,디아블로2 진짜 들어가질 못 하겠네
한마디로 청년층은 더이상 제대로 된 가질 없다,한마디로 이제 청년층은 더이상 제대로 된 집을 가질 수 없다
여잔 드라마에 나올 얼굴이 틀려,저 여잔 드라마에 나올 때 마다 얼굴이 틀려
##구만,근육만 멋있구만
##랑 100일이 선물할거야,여자친구랑 100일이라 선물할거야
,술이 그렇게 좋냐
,좋아
외노자 농사를 못 짓는,한국에서 외노자 없으면 농사를 못 짓는데
예쁘기만 하구만 여자들은 걔가 인조네,예쁘기만 하구만 여자들은 걔가 인조미라고 싫어하네
,또 화장실 갔나
"과장님 원래 저렇게 사람 아니였는데, 요즘 너무맞아졌어","과장님 원래 저렇게 까칠한 사람 아니였는데, 요즘 너무 쌀쌀맞아졌어"
무조건 서지,횡단보도 앞에선 무조건 서행이지
,너 뭐해?
엄마았나,엄마 닮았나 봐요.
요즘 여자들 월 5백 안 되는 건 쳐다네,요즘 여자들 월수 5백 안 되는 건 쳐다도 안본다네
베트남 사람들이 좀 저렴,베트남 사람들이 좀 저렴하긴 하던데
넌 날씬하니까 안 돼!,넌 지금도 날씬하니까 안 빼도 돼!
지금 케이팝은 PC에 오염 이대로 머물러 된다,지금 케이팝은 PC에 오염되지 말고 이대로 머물러야 된다
하고,나도 연애 하고 싶다
음쪽을 깎으면 마음에 들 것,음 볼쪽을 좀더 깎으면 마음에 들 것 같아
##해보이잖아 고쳐서 줄게,부해보이잖아 사진 고쳐서 줄게
##지,그래도 저정도면 잘했지
휠체어 타고 지나가는 사람 그냥 밀어버 어떡하지 이거 내가 다 물어,휠체어 타고 지나가는 사람 그냥 밀어버렸는데 어떡하지 이거 내가 다 물어내야하는건가
아들이 산하 떨어진 자랑이냐?,아들이 경기 산하기관 떨어진 게 자랑이냐?
##친...귈 때는 만화 카페 싫다고 했는데 새로 사귄 남친이랑은 갔나보네.,전여친... 나랑 사귈 때는 만화 카페 싫다고 했는데 새로 사귄 남친이랑은 갔나보네.
공무원 된 사람들이 떡 안면 폐급이라고 욕 먹는,공무원 된 사람들이 떡 안 돌리면 폐급이라고 욕 먹는대.
양 쪽에서 거하게을,양 쪽에서 거하게 압박을 받았다.
##지?,잘 나왔지 않냐?
,이미 다 했어요
##걸,그 많은걸?
네 이미,네 이미 다했다니까요
,너무 걱정되네
얼마나 남았다고을 해 탈영,군생활 얼마나 남았다고 탈영을 해 탈영을
진짜 아무리 살안찌는얘들은 너무운거같아 특히 먹방bj들 진짜많이먹는데 살이찌더라,진짜 아무리 먹어도 살안찌는얘들은 너무 부러운거같아 특히 먹방bj들 진짜많이먹는데 살이 안찌더라
내가 [UNK] ㅋㅋ없이 맛있는음식을 양껏 먹을 있다는게 부럽다는거잖아 이해를 못하는?,내가 살이쪗든말든 ㅋㅋ 부담없이 맛있는음식을 양껏 먹을수 있다는게 부럽다는거잖아 이해를 못하는건가?
[UNK] 가해서 오마주,[UNK]가 존경해서 오마주했다네
##부터 들쭉쭉이 심했어,작년부터 들쭉날쭉이 심했어.
,어 [UNK] 아니가
족보 따지는 세상. 돈 많으면 상전이여,족보 따지는 세상 지났는데. 돈 많으면 그게 상전이여
나 라지 입,나 라지 입으면 됨
##났다 진짜 전세계가라서 어디 이민 갈곳도 없다.,큰일났다 진짜 전세계가 코로나라서 어디 이민 갈곳도 없다..
