masked,original
절마는 돈가 진짜. 조심해라,절마는 돈거래가 진짜 안좋다.조심해라
맞다 돈 안좋더라 좀떼,맞다 돈거래 안좋더라 나도 좀떼잇다
벌써했나 얼마나 떼노,벌써돈거래했나 얼마나 떼잇노
동남아 출신이,쟤는 동남아 출신이네.
쟤 무릎에,쟤 무릎에 상처났네?
그 때 말한 전남친 질 거려서,그 때 말한 전남친 질척 거려서 짜증난다.
##수도 있지 너무하네 ㅋㅋ,문과라면 모를수도 있지 너무하네 ㅋㅋ
무슨 할머니같은,무슨 할머니같은 소리를 하고 있냐
정복할 남자가 특별히 이에 가입했다!,세상을 정복할 남자가 특별히 이 게임카페에 가입했다!
남자가 밖에서 잡는 거 너무 싫어,남자친구가 자꾸 밖에서 손 잡는 거 너무 싫어
둘이 조상도,어차피 둘이 조상도 같음
,라면?
사람들을쳐먹어,무슨 사람들을 등쳐먹어?
##화장 더럽다,공중화장실 너무 더럽다
미투 증거도 죽은 사람만하지,미투 증거도 없대 죽은 사람만 억울하지
,아닌데?
저 사람은 개 목줄을 채우고 산책시켜,저 사람은 왜 개 목줄을 안 채우고 산책시켜?
,밥먹었어요?
거의 내가 너한테 밥 거 몰라,요즘 거의 내가 너한테 밥 산 거 몰라?
하고,나도 아이돌 하고 싶다
##겠지 ㅋㅋ,아무 생각 안들겠지 ㅋㅋ
진짜 개,하 진짜 개 부럽다
뭐가 문제야 ㅋㅋㅋ 할아버지 좋아하면 돈 주실수도 있는데 안셔서 아쉽다 이말이지,뭐가 문제야 ㅋㅋㅋ 할아버지가 손자 좋아하면 돈 주실수도 있는데 안 주셔서 아쉽다 이말이지
그 정도면 그냥 드 때려버릴...,그 정도면 그냥 강의 드랍 때려버릴걸...
왜 나 때문이냐? 나는 아무도 없을때 이런하지ㅋㅋ 남한 피해줘,왜 나 때문이냐? 나는 아무도 없을때 이런 이야기하지ㅋㅋ 남한텐 피해 안줘
,어떻게든 되겠지~
내로워 수 엄청 많다?,내 친구 [UNK] 팔로워 수 엄청 많다?
"응, 막도 받고 남자들한테도 많이대","응, 막 협찬도 받고 남자들한테 연락도 많이 온대"
여자라고,20대 여자라고요?
게도 아니고 반응 ㄴㄴ,저러는 게 하루이틀도 아니고 일일이 반응 ㄴㄴ
,말해 뭐합니까
##으니 해외 노립시다 ~,거품 꼈으니 해외 시장을 노립시다~
"엉, 셋 먹고 했었다며? 갑자기 왜?","엉, 셋이서 밥도 먹고 했었다며? 갑자기 왜?"
##로을 다했냐?,오늘 웬일로 화장을 다했냐?
중요한니까 힘 좀 썼는데?,중요한 날이니까 힘 좀 썼는데 어때?
여경,여경 욕 좀 그만해라
공부하다 말고 벌떡니?,공부하다 말고 갑자기 왜 벌떡 일어나니?
눈치 보면서 사는건 딱색이,눈치 보면서 사는건 딱 질색이야.
완전 없는 것밖에,완전 맛 없는 것밖에 없어
그런 거에 쓰는 사람이 거지,그런 거에 신경 쓰는 사람이 아무도 없는 거지
하면 착한 갑질,본인이 하면 착한 갑질인가?
앞에서 오지게했는데. 조금펐어,앞에서 오지게 대기했는데.. 조금 슬펐어
회사 면접에서 죄까 우울네,회사 면접에서 죄 떨어지니까 우울해지네
아니 황후 이렇게 야하게놓,아니 황후를 이렇게 야하게 그려놓다니
저렇게 다 드러나는 입는 황후,저렇게 다 드러나는 옷 입는 황후가 어딨어
아 저 내이야,아 저 사람 진짜 내 스타일이야
##맘들은 일하는건데 좀해 줘라 너무 이기적이다,캣맘들은 좋은 일하는건데 좀 이해해 줘라 너무 이기적이다
##길래 독극물탄 생수 동료한테 줄까?,무슨일이 있었길래 독극물탄 생수를 동료한테 줄까?
##만하지,피해자들만 불쌍하지 뭐
[UNK]는 노출로 돈 버는 찔러 죽여도 합법이라,[UNK]에서는 노출로 돈 버는 여자 찔러 죽여도 합법이라더라
우리나라도 저 여자랑 안 먹던 시절이지,우리나라도 저때는 여자랑 밥도 같이 안 먹던 시절이지
와 이제 국밥집에서빙수도 하네 ㅋㅋ,와 이제 국밥집에서 팥빙수 이런 메뉴도 하네 ㅋㅋ
##기 위해서 시작하신건가,살아남기 위해서 시작하신건가..
##셨을 듯. 얼마나겠냐,그러셨을 듯.. 얼마나 힘드시겠냐
오이라도줘야겠네,오 축하 선물이라도 사줘야겠네
선배는 여자로서는 너랑 없어,그 선배는 여자로서는 너랑 아무 관련 없어
,미안하다고 했잖아
##배워도도 없어,요즘 기술배워도 할것도 없어
200만명이 기본적인 읽기 쓰기 셈 못 하는게 말이,성인 200만명이 기본적인 읽기 쓰기 셈하기를 못 하는게 말이 되나
##은 최저시급 받아 아니면 더??,시급은 최저시급 받아? 아니면 더 받아??
##들은,지금 아이돌들은 어때
모양새로 걷는 할아버지쳐서 급하게 허리 피고 똑바로 걸음ㅋㅋㅋ,나랑 똑같은 모양새로 걷는 할아버지 마주쳐서 급하게 허리 피고 똑바로 걸음ㅋㅋㅋ
##만 때려지 원,올해만 다니고 때려쳐야지 원
다른 정치인들도 황당해 하는 것 같더라. 정치인은 개나 주라는 거냐며 비아냥 거렸 웃긴다.,다른 정치인들도 황당해 하는 것 같더라. 어떤 정치인은 사과는 개나 주라는 거냐며 비아냥 거렸데 웃긴다.
D ㄹㅇ군 PTSD 오게 한다니까,DP가 ㄹㅇ군생활 PTSD 오게 한다니까
어머 며느리가 과일네요?,어머 며느리가 과일을 잘깎네요?
저은이 자기한테 잘 어울린다고 착각하는 듯 ㅋㅋㅋ,저 연예인은 저 옷이 자기한테 잘 어울린다고 착각하는 듯 ㅋㅋㅋ
[UNK] 은 선거철 죽어,[UNK]은 선거철마다 죽어난다더라
그래서 공무원들이 만자루가 넘는 걸연필깎이로는거,그래서 공무원들이 만자루가 넘는 걸 자동연필깎이로 깍는거래
아버지 안나가셨냐?,아버지 오늘 또 일 안나가셨냐?
그 유명도 스캔들로 아직도 얘기 나오는데 저 망한,그 유명 배우도 스캔들로 아직도 얘기 나오는데 저 배우는 망한거지
##녀였다는거 진짜적이다,[UNK] 유부녀였다는거 진짜 충격적이다
,나 배고파
패드립할게요,패드립 신고할게요
ㅋㅋㅋ 남자가 와이프랑 상견례 갔는데 자기 엄마가 와이프보고 업소녀 했,ㅋㅋㅋ 어떤 남자가 와이프랑 상견례 갔는데 자기 엄마가 와이프보고 업소녀라고 했대
여자가 팔더라,여자가 팔에 문신 있었다더라
아니 방위를 거지,아니 나는 정당 방위를 하려는 거지
먹 말고 왜 자꾸 보냐,밥 먹다 말고 왜 자꾸 휴대폰 보냐
호주에서 길냥 취급하는지 잘보세요. 따라가야합니다.,호주에서 길냥이를 어떻게 취급하는지 잘보세요. 우리도 따라가야합니다.
##셨나요?,대학 어디나오셨나요?
고졸,고졸입니다.
##라도킹을 잘해보고 싶은 가봐.,그렇게라도 이미지 메이킹을 잘해보고 싶은 가봐.
뒷머리 것,뒷머리 기른 것 같네?
중국하는 거,중국 정부는 통제하는 거 봤나
중국 애들은 못배우,중국 애들은 이제 영어 못배우네
아니 내가 볼 땐 공부하느라 밤 거랑관계가 있는 거 같아,아니 내가 볼 땐 공부하느라 밤 새는 거랑 연관관계가 있는 거 같아
##기네,직장 다니기 힘드네
어휴 가나 사람이 하는 게 제일 괴롭,어휴 어딜 가나 사람이 힘들게 하는 게 제일 괴롭지
결혼 업체는 스펙 쌓다가 나이 차서 조건러 가는 데지.,결혼 업체는 스펙 쌓다가 나이 차서 조건 비슷한 사람 만나러 가는 데지.
그냥 거 게인데,그냥 먹던 거 먹는 게 최고인데
##었다고 할까봐데 또 그랬네,또 잊었다고 할까봐 그런건데 또 그랬네
가해자 신상을 밝히면 그 가족들이 불이익을 받을 연좌제를,가해자 신상을 밝히면 그 가족들이 불이익을 받을 게 뻔한데 연좌제를?
신상공개 해야 되는 게 맞지 … 보호는나 필요한 거임,신상공개는 신중하게 해야 되는 게 맞지 … 보호는 누구에게나 필요한 거임
##깨는 방법줄까?,잠깨는 방법 알려줄까?
##줘 그 자체야,제발 알려줘 피곤 그 자체야
##도 못하고나 두드리지,외출도 못하고 키보드나 두드리지
##가 빡치게 해서다.,남자친구가 빡치게 해서 헤어졌다.
##식도 없는 외국인 따라가는 여자들은,일면식도 없는 외국인 따라가는 여자들은 뭐냐?
##하고 싶다,와 수강 변경하고 싶다
친구는 실패 나 혼자 듣는 망했네,친구는 실패해서 나 혼자 듣는 수업인데 망했네
하...줄 여자 없냐,하... 주변에 소개시켜줄 여자 없냐
요즘 와이프가 밤 나가는데.. 아무리 봐도 다른 남자를거같아..,요즘 와이프가 밤마다 어딜 나가는데.. 아무리 봐도 다른 남자를 만나는거같아..
아무리 그래도 바람걸 시키,아무리 그래도 바람 피는걸 정당화 시키냐
인생이 소주나 마시,인생이 쓰니 소주나 마시자
다 성기 때문,다 성기능 때문인가?
,열심히 했습니다
흑과의 세계는 틀리 없습니다,흑과 백의 세계는 맞고 틀리고가 없습니다
하고,미안미안 이것만 하고
##ㅋ 하네 없었으면 논란도 없었지,ㅋㅋㅋ그렇긴 하네 없었으면 논란도 없었지
왜안심거리는 있고 남성안 없냐,왜 여성안심거리는 있고 남성안심거리는 없냐
여자들이 범죄가 되는 그렇지,여자들이 범죄피해자가 되는 경우가 많으니까 그렇지
[UNK] 랑 [UNK]기로 유명하더라 나같으면 매일 갈,[UNK]랑 [UNK] 안오기로 제일 유명하더라 나같으면 매일 갈듯
노량진 30대 공시생이 칼부림 해서다,노량진에서 30대 공시생이 칼부림 해서 난리났다더라
,여러모로 대단하네
쓰이한다,좀 신경 쓰이긴한다
,어떻게 할까?
면허증 따서 차 달라 부모님 욕먹음,면허증 따서 차 사 달라 했다가 부모님한테 욕먹음
너무 가기. 네가 대신 갈래?,너무 가기 싫다고.. 네가 대신 갈래?
당근 구걸하는 사람,당근에 아이패드 구걸하는 사람 있던데
성인용품점,성인용품점 많아졌네
대학에 왔는데 연하 먹어야겠지?,대학에 왔는데 연상보다는 연하를 먹어야겠지?
,나 원래 그럼
붙고 군대 가면봉으로 인정받,공무원 붙고 군대 가면 호봉으로 인정받는대
심판이 못하네,심판이 공정하지 못하네
걔 자살,이번에 걔 자살했데
##쟁이 때문에 위장 이혼 하자고 그랬잖아,내 남편이 빚쟁이 때문에 위장 이혼 하자고 그랬잖아
,우크라이나 여자들 이뻐
##다니까 ㅋㅋ,아니 그냥 예쁘다니까 ㅋㅋ
아 너때문에 [UNK] 다이 졌 어떻게 할거야?!,아 너때문에 [UNK]다이긴거 졌잖아 어떻게 할거야?!
니 닮은거같음,니 쟤랑 좀 닮은거같음
[UNK] 이쁘지 않아 진짜 내,[UNK] 너무 이쁘지 않아? 진짜 내 스타일
근데 [UNK] 인권가들은 슬슬감겠다,근데 [UNK] 인권운동가들은 슬슬 회의감 들겠다
난 조느라이 없었음,난 아침에 조느라 신경쓸 겨를이 없었음
,하지마 참아 ㅋㅋ
##이가 했냐? 쥐어짜면서 힘겹게 부른 거 사실이구만,글쓴이가 틀린 말 했냐? 쥐어짜면서 힘겹게 부른 거 사실이구만
근데 볼륨감이 몸매라 이런태가 안난다.,근데 나는 볼륨감이 있는 몸매라 이런 옷태가 안난다.
태우면 될 듯 ㅋㅋㅋ,차에 누구 태우면 안 될 듯 ㅋㅋㅋ
[UNK] 사람들 시위하러 모여서 패,[UNK]에서 사람들 시위하러 모여서 패싸움 하더라
너도 던져주지 그랬어,너도 물건을 던져주지 그랬어
되겠냐?성 있는걸,되겠냐? 현실성 있는걸 좀 말해봐
##가를 안했구나,국방부가 항소를 안했구나
어 기사보니 국방부 종이같은 있네,어 기사보니 국방부 앞에 추모 종이같은 거 있네
야 너는지 다르다고 더러워,야 너는 성적지향이 다르다고 더러워?
##밖에 못하니 아예를 하지,구형밖에 못하니 아예 폐지를 하지
내가 아니라 자네가 삐름,내가 아니라 자네가 삐두름 걷는거야
성을 돈주고 사는,성을 돈주고 사는 행위는 나쁘다고 생각해
##은 근데 이리 못하냐?,저 상대방은 근데 왜 이리 못하냐?
##지?,저여자 정말 예쁘지?
해서 몸매에 생기면 찍을 수도 있지 뭘 그래,운동 열심히 해서 몸매에 자신감 생기면 찍을 수도 있지 뭘 그래
##들 숙소에 아줌마들은 해주나?,아이돌들 숙소에 아줌마들은 요리만 해주나?
##도 해주지 빨래도 해줄 거 같은데,청소도 해주지 않을까? 빨래도 해줄 거 같은데
##가 여자 성욕높이는데 도움된,이 향신료가 여자 성욕높이는데 도움된데
귤 먹을때 껍질 까지 먹는 친구들은 진짜 생각이 굶어서 그런가 밥도 제대로 못먹,귤 먹을때 껍질 까지 먹는 친구들은 진짜 뭔 생각이지  굶어서 그런가 밥도 제대로 못먹고
,열심히 좀 살아라
##면답게 행동하세요,어른이면 어른답게 행동하세요.
이은 저런들은 치우는 게 나을 듯,이 빌딩은 저런 부분들은 치우는 게 나을 듯합니다
아프리카하는 좌파나나 똑같네.,아프리카 폄하하는 건 좌파나 우파나 똑같네.
##가이라신 듯.,인터뷰가 처음이라 그러신 듯.
##도 할 해.,페이도 괜찮고 할만 해.
##할때하길래이냐?,예배할때 뭘하길래 집단감염이냐?
총 뭐 거 생기지 않을까?,총여 없어지면 뭐 다른 거 생기지 않을까?
살았는지 죽었 할 거 ; ;,살았는지 죽었는지는 알아야 할 거 아니냐;;
##하려다 까먹음ㅋㅋ,연락하려다가 까먹음ㅋㅋ
##도 않을까?,걔네도 배우지 않을까?
이거거지 동생아,이거 물어낼거지 동생아?
컨닝 좀 하면 어때서? 다 거지,컨닝 좀 하면 어때서? 다 그렇게 사는 거지.
야간 남자 기다려줬는데 이제 와서 차다니 너무하잖아,야 군대간 남자친구 2년동안 기다려줬는데 이제 와서 차다니 너무하잖아
손으로 하는거 너무 비위적인거 아니냐.?,음식을 손으로 하는거 너무 비위생적인거 아니냐 ..?
,왜 그래?
어제 저녁에 마시는데 내 얼굴에 던졌어.,어제 저녁에 술을 마시는데 누가 내 얼굴에 음식을 던졌어.
많이 났겠구나,많이 화가 났겠구나.
[UNK] [UNK] 구,[UNK] [UNK]구래.
야 너는 나한테 밥 된다,야 너는 나한테 밥 사야 된다
뭐라는거야 좀 해라 항마 딸린,뭐라는거야 그만 좀 해라 항마력 딸린다
##랑 몸매 다 주진 않나 봐,신이 얼굴이랑 몸매 둘 다 주진 않나 봐
비식에 생겼,비건식에 관심이 생겼어
너도건볼래?,너도 비건 식당 가볼래?
뭐? 내가 언제림? 난 기억이 전혀 안나는데 너 나랑 애한거 아냐?,뭐? 내가 언제 빌림? 난 기억이 전혀 안나는데 너 나랑 다른 애 착각한거 아냐?
아니 두 달 전에 너 나한테 전화해서 급하다고 빌렸잖아.보면있어 보여줄까?,아니 두 달 전에 너 나한테 전화해서 급하다고 빌렸잖아.. 내역보면 나와있어 보여줄까?
걔 깨는게 취미인가봐,걔는 매일 약속 깨는게 취미인가봐
##도 전날에라도지,아무리 바빠도 전날에라도 말해주지
